"","SNF2_14","SNF2_15","SNF2_31","SNF2_33","SNF2_42","SNF2_44","WT_02","WT_18","WT_20","WT_39","WT_42","WT_45","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YBR244W",88.8090116441637,56.8506090999255,56.4994078926363,95.2973172460334,66.043435499997,89.1890077602545,600.927909324147,596.222527869,494.086222083256,444.822057772029,605.173279779645,387.683136880402,298.466993570958,-2.77147878979541,0.16661482095617,-16.6340471627339,1.27243196051907e-42,2.33474069728756e-40
"YDL037C",19.4036496029265,29.4780936073688,19.9409674915187,15.8828862076722,29.1038868305071,14.3609419274986,395.1587274261,318.129624670573,191.892814081265,463.523285426109,245.148471456725,503.006601648623,187.085829198074,-4.07327850850042,0.263180880634339,-15.4771064626073,2.73114820580603e-42,4.87941188663609e-40
"YBR092C",271.651094440971,386.373584068012,413.221159685359,286.502831976857,277.60630515253,250.938564206818,2005.48172805111,1675.04986051037,1689.26115073113,2575.42620836178,1647.35035650389,2571.46789525735,1170.86089491218,-2.69218947915409,0.163685662500676,-16.4473139432293,3.33649760546223e-41,5.80807237012386e-39
"YDL039C",258.964092777519,487.441333578991,423.191643431119,298.109556513233,319.023374872867,301.579780477471,3090.6326375632,2455.22489244058,2142.55126273412,3438.35428440001,2147.12163647847,4068.21924650447,1619.20114514767,-3.05660764569401,0.191545761210916,-15.9575843723751,6.1457957069655e-41,1.04309517636472e-38
"YHR092C",2778.45336429598,2437.20666789495,2397.34742509147,2540.6509129888,2258.90937015244,2640.1457975133,9918.89354930436,12250.1546969237,18479.1268993218,13164.3284664965,15676.4749597714,10042.9561977942,7882.05402562907,-2.40114815623745,0.144111802250527,-16.6617037518082,4.86677345862611e-40,8.05866463673479e-38
"YOR348C",417.924760678417,532.71126304745,699.04169373046,421.507364742071,446.632724822013,436.119131166668,96.2303636737134,73.5810016244864,92.1689894406075,76.1407125916086,88.8219099480888,94.876041936976,289.646329783547,2.49553987772656,0.153090019519628,16.3011271770503,3.86455179683785e-39,6.24677194017432e-37
"YLR413W",837.342109787829,821.175464776702,1185.37973421805,957.860214370387,767.894860220304,869.970745186889,5131.94482017367,4083.74559015899,3481.26806018294,4319.98358809232,3857.23947601234,5924.02734266825,2686.48600048739,-2.30110973415783,0.141753120124404,-16.2332210545937,2.73957949832239e-37,4.32535004979319e-35
"YCR025C",132.094076143,129.493054060941,187.223528114814,139.891574675267,162.310138093213,168.552107885905,22.5220000087414,27.0518388325318,19.6425715201295,14.6938217282052,20.1329662549001,22.0832166577444,87.1409078312827,2.8437969174313,0.185481112428779,15.3320027047135,6.65785373306253e-37,1.02727656804004e-34
"YDR011W",1106.75432158231,1041.20837777456,1003.69536373977,1010.39591490346,1014.1585180169,962.183109142407,2419.06754639346,2394.62877345571,2464.38724225624,2956.12977131982,2494.11923134233,2674.52290632682,1795.10425635448,-1.32698363495427,0.0663546022067006,-19.9983662146086,5.93377931680025e-36,8.95209506261264e-34
"YBL005W-B",37.3147107748587,38.953195124023,48.7445872014901,32.9875328928577,27.9845065677953,32.5010790990758,143.321818237446,192.609092487626,197.936682241305,209.720910120747,225.015505201825,202.020537572699,115.759179793479,-2.43019313569536,0.15580535900045,-15.5976222595036,1.50835025431198e-35,2.22612823402696e-33
