"","SNF2_14","SNF2_15","SNF2_31","SNF2_33","SNF2_42","SNF2_44","WT_02","WT_18","WT_20","WT_39","WT_42","WT_45"
"YOR284W",131.882578095893,198.24459279417,191.965103844757,126.353366656367,155.676713307773,141.186009787942,128.115243957932,129.922973625501,157.291388877661,143.045294077496,133.921527264863,121.262609566467
"YOR036W",821.844540337683,822.504161592835,783.395163667042,799.627586086186,860.141840434314,826.730912929393,836.336312557381,896.468518015955,1111.62664254885,783.406937658061,802.344017330197,666.944352615571
"YOR154W",316.667207292398,245.696755962988,295.160217472285,334.500700133763,278.874112328313,326.91733817208,292.102756224085,244.688266994693,184.514898491102,274.058740989595,233.473813019274,275.298897394142
"YOR048C",1271.88452434853,860.465892127888,1075.22650650618,1201.88299007916,1107.65661483013,1142.32317010244,1208.38298101122,1186.62982577957,884.764062436841,1370.29370494797,1185.14625898109,1433.02908197129
"YOL073C",697.412955354553,855.193429553575,894.357651438577,689.144690604049,779.503542893597,772.370524134036,552.432931946604,580.322615527237,688.149826339765,597.581742548043,643.534418626731,580.913447179902
"YOL152W",108.039400135054,71.7054910106574,85.4411155840825,97.054035257789,64.9586285744665,104.945750591037,185.510873251086,240.357501207176,241.986752119478,152.40339742836,227.548081724369,166.326417175628
"YOL101C",367.333960459182,246.75124847785,327.33933892603,419.957083379615,257.594561588401,467.348342560086,789.189902780862,509.94767148009,372.054631383697,350.260439703775,554.64844920315,491.605173918111
"YOR085W",923.923145982527,1403.52953728213,1330.44022838071,1019.37257157552,1246.53368281692,1059.27257610953,1137.66336634644,1084.85682977293,1324.87746785414,1213.87969179782,1108.11175214732,1153.6334747945
"YOR227W",1999.10145215413,1714.6048291666,1657.77956730674,1758.57028665214,1766.20271141265,1870.90338104022,944.978039433708,1125.99910475434,1259.84352822203,923.778487921025,1117.59292221917,874.237867617708
"YOR159C",311.451512113465,469.249169113861,470.480948151311,375.397683544278,367.352244352155,369.952645968404,454.040424586912,373.528549173315,441.625822618047,467.905167543211,397.023996758665,471.940966961387
"YOR146W",0,0,0,0,0,0,1.02492195166346,0,0,0,0,0
"YOR372C",326.353498338989,325.838187092546,361.737710135206,332.059089183882,339.352835483851,360.137575769243,375.121434308825,322.642051169993,284.334433740387,352.934183518308,370.950779061081,327.736782612074
"YOR112W",530.510709628677,419.688020915318,504.879319360487,548.752060985864,544.30850839984,587.394201149834,486.837927040142,496.95537411754,437.088571015807,453.199576563281,511.98318387983,463.747547396085
"YOR387C",52.1569517893362,92.7953413079095,87.6603653395132,61.0402737470371,72.7984630575917,40.0152861965825,48.1713317281825,51.9691894502003,43.8600988216554,48.1273886615874,39.1098265463759,58.9926208701734
"YOR229W",416.510515003413,466.085691569273,514.865943259926,438.879568241197,433.430849281354,325.407327372209,264.429863529172,316.145902488718,358.442876576977,437.157113676085,280.879663378518,448.180050222012
"YOR068C",0,0,0,0,0,0,0,0,0,0,0,0
"YOR376W-A",35.0196676299829,35.8527455053287,28.8502468205993,29.9097341360482,30.2393615777689,36.2402591969049,47.146409776519,44.3903493220461,40.8352644201619,57.4854920124516,56.8870204310923,37.6897300003885
"YOL050C",8.94119173531478,3.16347754458782,3.32887463314607,8.5456383245852,5.5998817736609,9.06006479922623,5.12460975831729,2.16538289375834,7.56208600373369,4.01061572179895,2.37029251796218,9.01276152183204
"YOR342C",420.981110871071,343.76455984521,482.68682180618,506.634272100408,389.751771446799,481.693445158861,1086.41726876326,808.770510818742,642.777310317363,848.913661114111,796.418286035292,1015.98402609743
"YOL035C",28.3137738284968,35.8527455053287,39.9464955977528,37.2345669856927,24.639479804108,37.750269996776,34.8473463565576,21.6538289375834,24.1986752119478,17.3793347944621,23.7029251796218,19.6642069567245
"YOR251C",760.746396813032,949.043263376347,858.849655351686,779.484295749664,806.38297540717,734.62025413726,788.164980829199,718.907120727771,809.143202399504,867.629867815839,698.051146539861,850.476950878333
"YOR041C",1.49019862255246,2.10898502972522,2.21924975543071,3.05201368735186,1.11997635473218,3.02002159974208,3.07476585499037,2.16538289375834,1.51241720074674,4.01061572179895,2.37029251796218,1.63868391306037
"YOR130C",501.451836488904,540.954660124518,501.550444727341,518.842326849816,523.028957659928,515.66868815596,276.728926949134,315.063211041839,476.411418235222,375.661005941835,314.063758629989,294.143762394337
"YOR119C",284.62793690752,146.574459565903,177.539980434457,299.707744097952,179.196216757149,240.846722579431,440.716439215287,403.843909685931,284.334433740387,405.072187901694,444.429847117908,444.902682395891
"YOL166C",1.49019862255246,2.10898502972522,2.21924975543071,1.22080547494074,1.11997635473218,1.51001079987104,0,0,0,0,1.18514625898109,0
"YOR008C",1665.29696070238,1962.41057015931,2079.43702083858,1765.89511950178,1734.84337348015,1591.55138306407,1601.95301044998,1621.871787425,1768.01570767294,1818.14579388219,1565.57820811402,1906.60873284574
"YOL011W",393.41243635385,419.688020915318,408.341954999251,388.826543768626,357.272457159566,372.972667568146,505.286522170085,598.728370124182,541.445357867332,620.308564971571,574.795935605828,581.732789136432
"YOR248W",46.1961572991264,36.9072380201913,39.9464955977528,55.5466491098038,39.1991724156263,33.9752429970984,38.9470341632114,43.3076578751669,42.3476816209086,20.0530786089947,28.4435102155461,43.4251236960998
"YOR202W",663.138387035846,1523.74168397647,1281.61673376124,672.053413954879,1076.29727689763,680.259865341903,637.501453934671,814.183968053138,1783.1398796804,1153.72045597083,816.56577243797,961.088115009908
"YOR266W",212.353303713726,182.427205071231,211.938351643633,232.563442976211,227.355200010633,234.051673980011,200.884702526038,220.869055163351,198.126653297823,209.888889440812,207.400595321691,241.705877176405
"YOR140W",350.196676299829,384.889767924852,448.288450597004,404.697014942856,370.712173416352,384.297748567179,395.619873342095,362.701634704523,300.971022948601,406.40905980896,344.877561363497,504.714645222594
"YOR004W",187.019927130334,133.920549387551,194.184353600187,249.654719625382,144.476949760451,175.916258184976,490.937614846796,401.678526792173,220.812911309024,502.663837132135,440.874408340965,580.913447179902
"YOR308C",121.451187738026,72.75998352552,72.1256170514982,122.690950231545,105.277777344825,107.210766790844,176.286575686115,156.99025979748,108.894038453765,164.435244593757,171.846207552258,201.558121306426
"YOR032C",110.274698068882,119.157654179475,108.743238016105,97.6644379952594,89.5981083785744,119.290853189812,211.133922042672,229.530586738385,228.374997312757,201.867657997214,220.437204170483,245.802586959056
"YOR311C",713.80514020263,830.940101711735,887.699902172285,767.886643737727,775.023637474669,712.72509753913,763.566853989276,709.162897705858,794.019030392037,766.027602863599,651.830442439599,721.020921746563
"YOL019W",485.804750952103,499.829452044876,591.430059822285,560.349712997801,502.869383274749,634.204535945836,798.414200345833,737.312875324717,751.671348771128,618.971693064304,701.606585316805,708.73079239861
"YOL138C",621.412825604377,611.605658620313,622.499556398315,607.35072378302,658.546096582522,583.619174150156,496.062224605113,550.00725501462,465.824497829995,606.939845898908,548.722717908244,647.280145658847
"YOL151W",315.177008669846,314.238769429057,349.531836480337,300.928549572893,250.874703460008,310.307219373498,347.448541613912,352.95741168261,276.772347736653,298.122435320389,325.915221219799,342.484937829618
"YOR330C",1073.68810754905,815.122713988796,887.699902172285,978.475588165005,899.341012849941,1038.88743031127,879.383034527247,813.101276606259,695.711912343499,846.239917299578,923.228935746268,836.54813761732
"YOR379C",0.745099311276232,0,0,0,0,0,0,1.08269144687917,0,0,0,0
"YOR142W",2482.6709051724,2097.38561206173,2285.82724809363,2151.66964958306,2307.15129074829,2397.14214479527,1648.07449827484,1944.51383859499,2094.69782303423,1606.92003253411,1993.41600760619,1578.87195023367
"YOR268C",20.8627807157345,15.8173877229391,15.534748288015,17.0912766491704,13.4397162567862,14.3451025987749,10.2492195166346,9.74422302191255,6.04966880298695,4.01061572179895,5.92573129490544,15.5674971740735
"snR81",30.5490717623255,39.0162230499165,41.0561204754682,28.0785259236371,22.3995270946436,33.9752429970984,35.872268308221,35.7288177470127,55.9594364276293,30.7480538671253,24.8880714386029,25.3996006524358
"YOR017W",376.275152194497,257.296173626476,281.844718939701,358.306406895108,302.393615777689,363.91260276892,355.64791722722,347.543954448214,258.623341327692,259.353150009665,311.693466112026,303.156523916169
"YOR394W",0,0,0,0,0,0,0,0,0,0,0,0
"YOL134C",1.49019862255246,2.10898502972522,1.10962487771536,0.610402737470371,2.23995270946436,6.04004319948415,8.19937561330766,2.16538289375834,0,1.33687190726632,4.74058503592436,2.45802586959056
"YOR002W",1111.68817242414,1118.81655826923,1066.34950748446,1037.07425096216,1109.89656753959,1068.33264090876,1111.01539560319,1136.82601922313,1164.56124457499,1125.64614591824,1110.48204466528,1140.52400349002
"YOR194C",994.707580553769,1099.8356930017,1243.88948791891,1254.37762550161,1104.29668576593,1089.47279210695,913.205458932141,869.401231843976,931.64899565999,943.831566530019,1054.78017049317,926.67575283564
"YOR298C-A",2858.9460573669,2783.86023923729,2423.42073293034,3022.71435595328,2861.53958634072,2394.12212319553,3361.74400145614,4128.30248695029,3962.53306595645,4320.77000428473,4453.77964125093,3537.91856829734
"YOL069W",295.059327265388,184.536190100956,185.307354578465,307.642979685067,283.354017747242,277.841987176271,204.984390332692,218.703672269593,181.490064089608,177.80396366642,231.103520501312,193.364701741124
"YOR014W",1760.66967254574,1716.71381419633,1547.92670441292,1674.33470888123,1705.72398825711,1744.06247385105,1924.80342522397,1869.80812876033,2017.56454579615,1914.40057120536,2050.30302803728,1788.6234911054
"YOR346W",598.314746954814,375.399335291089,378.382083300937,611.623542945312,531.988768497786,576.069120150801,630.327000273026,665.855239830691,476.411418235222,530.738147184728,663.68190502941,609.590415658458
"YOR044W",219.059197515212,197.190100279308,229.692349687079,231.953040238741,197.115838432864,246.131760378979,167.062278121144,200.297917672647,164.853474881394,175.130219851887,186.067962660031,189.267991958473
"YOR275C",669.844280837332,501.938437074602,482.68682180618,630.546027806894,621.58687687636,676.484838342225,614.953170998074,661.524474043174,609.504131900935,560.149329144587,647.089857403675,556.333188483996
"YOR174W",434.392898474043,446.050333786883,462.713574007304,474.282927014479,472.63002169698,435.638115762795,447.890892876931,434.159270198548,426.50165061058,419.777778881623,397.023996758665,481.773070439749
"YOR336W",611.726534557786,385.944260439715,410.561204754682,557.297699310449,530.868792143053,568.519066151446,494.012380701787,555.420712249016,417.4271474061,481.273886615874,502.502013807982,443.26399848283
"YOL094C",236.941580985842,313.184276914195,340.654837458615,285.668481136134,258.714537943134,270.291933176916,283.903380610778,264.176713038518,307.020691751588,296.785563413122,266.657908270745,300.698498046578
"YOR122C",3662.16311492268,6273.17597091766,5573.64576076424,3550.71272386515,4440.7062465131,3925.27307426476,3439.63806978256,3294.63007285332,4986.43951086199,4636.27177439958,3779.43141989069,3920.55126199694
"YOR256C",951.491820499748,877.33777236569,829.999408531087,938.799410229431,991.17907393798,837.300988528491,710.270912502776,829.341648309446,803.093533596518,866.292995908573,724.124364237445,760.349335660012
"YOL137W",302.51032037815,302.639351765569,339.545212580899,309.474187897478,290.073875875635,298.22713297453,343.348853807258,260.928638697881,246.524003721718,330.20736109478,305.767734817121,325.278756742484
"YOR350C",210.118005779897,155.010399684803,115.400987282397,194.108070515578,192.635933013935,207.626484982268,221.383141559307,207.876757800801,187.539732892595,135.024062633898,182.512523883088,160.591023479916
"YOR196C",752.550304388994,709.673462502535,792.272162688765,752.016172563497,688.785458160291,656.099692543966,623.152546611382,658.276399702537,760.745851975609,728.595189460142,635.238394813864,684.969875659235
"YOR380W",375.530052883221,499.829452044876,520.414067648502,332.059089183882,405.431440413049,372.217662168211,251.105878157547,328.055508404389,270.722678933666,355.60792733284,259.547030716858,344.123621742678
"YOR314W-A",6.70589380148608,14.7628952080765,4.43849951086143,7.32483284964446,6.71985812839308,9.81507019916175,1.02492195166346,2.16538289375834,0,0,2.37029251796218,0.819341956530186
"tA(UGC)O",0,2.10898502972522,1.10962487771536,1.22080547494074,0,1.51001079987104,1.02492195166346,1.08269144687917,0,0,1.18514625898109,0
"YOL097W-A",35.0196676299829,51.6701332282678,48.8234946194757,39.6761779355741,51.5189123176803,34.7302483970339,37.9221122115479,27.0672861719793,36.2980128179217,33.4217976816579,26.073217697584,38.5090719569187
"YOR376W",87.1766194193191,101.23128142681,93.20848972809,81.7939668210298,63.8386522197343,122.310874789554,6.14953170998074,5.41345723439586,3.02483440149347,8.0212314435979,2.37029251796218,3.27736782612074
"YOR369C",20648.9372133982,30376.7658756472,27773.9106892154,21520.3589122554,24208.2889075361,18314.1659862359,30134.755222809,26028.9850744222,32659.137032925,38023.3107864686,29708.061273879,36235.3980275475
"YOL132W",55.1373490344411,39.0162230499165,71.0159921737828,54.325843634863,53.7588650271447,61.155437394777,32.7975024532306,32.4807434063752,30.2483440149347,40.1061572179895,26.073217697584,36.0510460873282
"YOR296W",233.21608442946,196.135607764445,179.759230189888,227.680221076449,183.676122176078,224.991609180785,261.355097674182,244.688266994693,201.151487699316,262.026893824198,235.844105537237,235.970483480693
"YOR260W",894.864272842754,941.661815772309,929.865647525469,1021.20377978793,999.018908421105,855.421118126943,1460.51378112043,1347.95085136457,1203.8840917944,1358.26185778258,1384.25083048991,1547.73695588552
