"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YER089C",1776.1659138296,-0.0402842359195244,0.125151059962362,-0.321884895994006,0.999888181041142,1
"YER179W",163.625225887839,0.0941272534782073,0.120391147001598,0.781845308583675,0.999626307371079,1
"YEL011W",4685.34179115886,-0.258776969574407,0.137023556970867,-1.88855825447172,0.960834190392667,1
"YER166W",1624.35197860925,0.130522346247075,0.0790826472184141,1.65045494603377,0.999998508918989,1
"YER061C",378.8920359842,-0.286109342858097,0.214755965966081,-1.33225329303907,0.840493690483041,1
"YER118C",783.603329338271,0.136982292336177,0.0835772165864682,1.63899083902198,0.99999298850189,1
"YER152C",1124.86819100006,0.537233986343197,0.143832034292509,3.73514835541178,0.397867269678128,1
"YER107C",912.809564998839,-0.183831613309919,0.102122662071446,-1.8001059665024,0.999019138885466,1
"YER020W",1659.45435007984,-0.22417510173001,0.150834167606604,-1.48623554786797,0.966275752876651,1
"YER125W",1870.47633188163,-0.185006988745323,0.0733708959568478,-2.52153100125877,0.999991192609803,1
"YER122C",1800.66344532696,-0.33416473790551,0.0730338053457893,-4.57548030426948,0.988416349284668,1
"YER038W-A",0.211244395961208,0.108063610838473,2.95666760980355,0.0365491239123944,0.971258253969671,1
"YER057C",1833.05660833213,0.0812892730783274,0.158736265054425,0.512102719882292,0.995952552967049,1
"YEL033W",238.369031918186,-0.857479610335271,0.503071301978268,-1.7044892184534,0.242151681186879,1
"YER007W",85.674901214024,-0.0996166739764923,0.217034114009244,-0.458990856950026,0.970331879331794,1
"YER078W-A",4.9165915081365,0.717451769684148,0.497320211607329,1.44263545486188,0.33814822055806,1
"tA(UGC)E",0.280475315111365,0.475661240768453,2.23018000413178,0.213283788701903,0.835235013211998,1
"YEL002C",2003.27289563027,0.198387536519181,0.0597948046905849,3.31780557768789,0.999999772199186,1
"YEL064C",235.956122575834,0.237741340141859,0.0982258539591284,2.42035401637518,0.996206935088015,1
"YER103W",487.915530759462,-0.18538924405153,0.0957381542942713,-1.93641965857935,0.999492180906394,1
"YER007C-A",955.755989321386,-0.0420872717092286,0.0747415196846414,-0.563104307843999,0.99999999955137,1
"snR80",5.47645832859831,-0.672180580798971,0.667816783755201,-1.00653442253912,0.437879465057338,1
"YER093C-A",194.465858259805,0.384627288098189,0.145369817117064,2.64585383490202,0.786300305657956,1
"YER120W",2122.04279470544,0.0855186848918866,0.0532324396578864,1.60651447578764,0.999999999999997,1
"YER033C",336.615877219304,-0.0381423228897334,0.101940043701306,-0.374164278382045,0.999997125230206,1
"YER054C",425.289794553649,0.47672403032795,0.189833537446554,2.51127401796517,0.548793166419619,1
"tV(AAC)E2",0.125834233322587,0.589093142223235,3.11595750500595,0.189056860139083,0.851943817268082,1
"YER164W",1152.34645807323,0.103401299498304,0.099187474349988,1.04248344033287,0.999968124718433,1
"YER139C",123.828716295555,0.108772812758498,0.121882964665373,0.892436552205072,0.99933629516262,1
"snR52",1.45382966750081,-0.445087634376698,1.0837485715036,-0.410692706850983,0.711794696580185,1
"YEL042W",1417.53349310188,-0.0210609441809761,0.0956112401535123,-0.220276864384992,0.999999751979241,1
"tS(UGA)E",2.0268393142416,-0.0607857727161188,0.855320071385929,-0.0710678665796113,0.952228699034885,1
"YER008C",1180.03261496683,0.166659956364366,0.0730855619787121,2.28034035522515,0.999997453939286,1
"YER114C",939.295347479444,0.0311735383234627,0.113327565664198,0.275074631143435,0.99998378541081,1
"YER034W",254.446982325782,0.291322192078368,0.100293406618279,2.90469934067701,0.981268087749985,1
"YER014W",331.105610924727,0.231994148346192,0.0908814824936101,2.55271087113377,0.99840577351272,1
"YER143W",949.027940260023,-0.0385051362003175,0.0858185696986128,-0.448680703203795,0.999999962424743,1
"YER053C-A",4.41518399603688,-0.102883606742445,0.527363603642807,-0.195090457573803,0.900758828747023,1
"YER028C",587.53401340869,-0.392344433211598,0.162453885282744,-2.41511264891412,0.746233493404304,1
"YER048C",1651.59267158682,0.332015854545838,0.075870271830121,4.37609944629229,0.986588948421162,1
"YEL039C",474.09924332118,-0.258699861401509,0.132477372003792,-1.95278527561751,0.965730323048395,1
"tQ(UUG)E1",0.426815882843736,1.11107734129108,1.60756855220147,0.691153941627884,0.510053923159055,1
"YEL034C-A",25.1975285587715,-0.729638589371515,0.30758738681076,-2.37213429632736,0.227690546197687,1
"YER155C",1608.73352713488,-0.0506565928175492,0.102682545491186,-0.493332070949659,0.999993998379015,1
"snR4",75.7158597623397,-0.479207166095543,0.20332824327574,-2.35681555289727,0.540726532616477,1
"YER050C",530.405257296919,0.0506440807434001,0.0907610669414685,0.557993448623299,0.999999631441854,1
"YER031C",1948.76847758179,-0.0021884667332485,0.110223433716266,-0.0198548226947999,0.999999460461998,1
"YEL049W",20.1606544351459,0.388333963040965,0.282392489940071,1.37515683622952,0.654564987952708,1
"tQ(UUG)E2",0.17874152553297,-0.379249764962524,3.04581367470954,-0.124515090371932,0.902226897783962,1
"YEL006W",477.637868327066,-0.252567896277768,0.0617412864014851,-4.09074560959735,0.999969325768491,1
"YER100W",825.044972339216,-0.120918647822441,0.0592232369589728,-2.04174330940755,0.999999999922762,1
"YER181C",6.53955454214665,-0.270730506291984,0.45899551885324,-0.589832569538763,0.737847022375504,1
"YER015W",247.183337086609,-0.494457425954772,0.155358369902032,-3.18268932833534,0.514229668968267,1
"YER129W",946.55359587841,-0.15630464784307,0.0906092874813288,-1.72504002832247,0.999925628305711,1
"YEL072W",133.79921902429,0.522676903184052,0.107955070668909,4.8416151269732,0.416810924468735,1
"YEL075C",0.0629171166612933,0.101641354179613,3.11653965008542,0.0326135283332035,0.974315349911877,1
"YER048W-A",394.322703532926,0.162908376161657,0.0864881308793342,1.88359228607844,0.999951414175758,1
"YER051W",241.413342009122,0.046018892900974,0.0950224010030638,0.484295202133339,0.999999117660786,1
"YER171W",462.769152919804,-0.52043922740333,0.105362248336881,-4.939522795103,0.423091837991236,1
"YER078C",621.144916233103,0.321798609512286,0.0749379798533883,4.29419915164335,0.991296232505681,1
"YER169W",503.756598472933,-0.467709229277328,0.0769809329241148,-6.07565031380407,0.662561663367937,1
"YEL003W",327.510511432175,-0.309729234340214,0.110654809227789,-2.79905804819218,0.957238169183828,1
"YEL017C-A",1922.98938899385,-0.19231275270283,0.150781198341389,-1.27544252743905,0.979357933000409,1
"YER133W",2025.23337323669,-0.0752030649790831,0.124591509404464,-0.603597029513061,0.999676559862006,1
"YER152W-A",0.771199150775351,-0.556513927322169,1.37516695300402,-0.404688264291459,0.704769946883976,1
"YER060W",547.154656899248,-0.196982559978002,0.11546862533059,-1.7059401150229,0.995657878434639,1
"YER186C",430.374226253588,-0.232733066900093,0.109580341510999,-2.12385783518236,0.992636105173969,1
"YER188W",171.034234225909,0.269073753372,0.225284043875869,1.19437554805373,0.84764930731497,1
"YEL045C",96.5994284844618,-0.631016277212647,0.290889411468705,-2.16926519953627,0.326261920681468,1
"YER022W",562.194499439848,0.108367081509816,0.0765247061954665,1.41610581598334,0.999999845384009,1
"YER148W-A",2.94820274776058,1.05299195370835,0.940585844537561,1.11950648611563,0.32765211541391,1
"YER157W",332.456899482277,-0.154574786819554,0.141008180489691,-1.09621148420432,0.992852604545923,1
"YEL038W",1233.17664892269,0.445764207186764,0.0988053430863033,4.5115394903027,0.708468309286697,1
"YER066W",227.893286183399,0.174613768427447,0.102076230577948,1.71062124295536,0.999282901127686,1
"YER098W",528.401216852871,0.295530404472365,0.0946254227338008,3.12316073137922,0.984645821642963,1
"YER063W",1094.46551427928,0.457397897398085,0.125837917392615,3.63481776300382,0.632524651781869,1
"YER154W",1017.82796011103,0.0332040401993198,0.0762907564853755,0.435230186840326,0.999999999529508,1
"YER032W",274.475463535904,0.0389875316070999,0.0981950450829932,0.397041740488516,0.999998686301634,1
"YER180C-A",63.3907797934779,-0.623775319662266,0.148974179571151,-4.18713713650187,0.20302895387261,1
"YEL057C",45.5035141442292,0.442356308323828,0.240313859024421,1.84074405912176,0.594827871672403,1
"YEL043W",1182.84062249774,0.224123988113019,0.119202307335835,1.88019840489817,0.989675769949011,1
"YER096W",46.3389078062441,0.383739478487643,0.195736832779709,1.9604868079148,0.723734882007721,1
"YER017C",1299.04895859882,0.148498504367168,0.0527707661811159,2.81402971974108,0.999999999986393,1
"YEL019C",41.4913645178984,0.0106164776815407,0.172195378625264,0.0616536736717219,0.99927038106797,1
"YER009W",2705.610198102,-0.226469667570144,0.111468158071948,-2.03169830279216,0.992933942973792,1
"YER104W",111.911433052894,0.142366323092244,0.129913429672424,1.09585532035618,0.997046537264198,1
"SCR1",782.648519148133,-0.641656129885029,1.07420578419644,-0.597330734320168,0.591481727310226,1
"YER044C-A",15.6077872894904,-0.249587433971488,0.289957333055685,-0.860772967323284,0.810967923345142,1
"YER101C",187.128881398044,-0.0242368553352673,0.0920173851077279,-0.263394306487762,0.999999889270538,1
"YER121W",109.696546205768,0.37484358234846,0.167421000654765,2.23892809672913,0.772635799465336,1
"YER019C-A",2534.07630500549,0.272051378936624,0.143374326222404,1.89749019998612,0.944069616853445,1
"tE(UUC)E1",0.801490283939296,0.393977045919644,1.12443113131028,0.350378991606672,0.750853431197081,1
"YEL050C",546.731101698347,-0.0633334582374949,0.0832447296975417,-0.760810425688308,0.999999922109081,1
"YER062C",1397.78482754835,-0.315260647648683,0.178985771577228,-1.76137267711615,0.849000631531964,1
"YER006C-A",11.4743643973867,-0.630019082609996,0.436007941928329,-1.4449715751131,0.387548535519817,1
"YER016W",969.282712662003,0.16975165010389,0.115096745146773,1.47486056089093,0.99794316706779,1
"YEL025C",654.964311655877,0.131548280524453,0.0968729134720958,1.35794698238683,0.999928653931765,1
"YER023W",2417.1839836837,0.131404723014221,0.171723689809436,0.765210223237356,0.984199271647948,1
"YER136W",2665.40367301367,0.154422594553976,0.0661736014140595,2.33359816080929,0.99999991163565,1
"YER151C",901.064686384191,-0.264435475198659,0.0774370682081617,-3.41484357966418,0.998824989089075,1
"YEL029C",195.239379172074,-0.393842334537245,0.102720170395862,-3.83412851652658,0.84930674854162,1
"YER065C",913.689849660139,0.475099153671581,0.125726244909912,3.77883833253755,0.57849940364292,1
"YEL050W-A",24.8311222790156,0.0996703027224897,0.230928087594702,0.431607535318179,0.963207735627791,1
"YER085C",0.161679304909717,-0.379249986385796,3.11653965008542,-0.121689446940103,0.904377406910354,1
"YER147C",476.771739541918,0.392742196259729,0.121550734893063,3.2310968469689,0.811222923725156,1
"YER064C",1627.18899950552,-0.540286849776802,0.115055628354668,-4.69587500849,0.363112667985573,1
"YER119C",898.029575357951,0.443495128933101,0.149930648722753,2.95800180090728,0.646866149455826,1
"YEL020C-B",4.010419255642,-0.0919255825106788,0.575978479445682,-0.159598988141271,0.912727727700145,1
"YER068W",886.494546674617,0.102232598924124,0.0717985353873189,1.42388139775593,0.999999984880645,1
"YER158C",384.796246946196,0.0212171006932302,0.137175448951056,0.154671268477499,0.999831210639013,1
"YEL015W",1147.365277139,-0.17593071817294,0.0520167308889994,-3.38219482782118,0.999999999766927,1
"tK(CUU)E1",0.430790681588,0.433827836229625,1.47685606537716,0.293750925631898,0.781461903161354,1
"YER153C",168.001712191419,-0.243495850499542,0.198312688343618,-1.22783797916972,0.902158038024345,1
"YER137W-A",0.561723108083375,0.856080493458774,1.42428225692417,0.601060983029821,0.571810311319391,1
"YER113C",512.397466243674,-0.0893234897694851,0.081121997047421,-1.10110072508779,0.999999793054976,1
"YEL030W",137.774527965406,-0.068155898494732,0.137551836080649,-0.495492466234844,0.999171920158263,1
"YER083C",1052.8356914251,0.292876710320322,0.103398423286573,2.83250654130965,0.977419787684781,1
"YER167W",940.004975000892,0.0619285793787392,0.0660940799750659,0.936976192150672,0.999999999982986,1
"YEL073C",72.7197472921697,-0.312995653477813,0.225408766831492,-1.38856912212202,0.796779098565326,1
"YER005W",595.985531360535,-0.248449520616709,0.0919105437207056,-2.70316669403772,0.996898995383224,1
"YER046W",275.83077415461,0.412790693978972,0.121294878207485,3.40319970702191,0.763925193382634,1
"YEL031W",3815.64597367055,-0.182542534914219,0.0650106802976632,-2.80788532097211,0.999999478000944,1
"YER075C",213.926920810223,-0.445187416512577,0.173487933185286,-2.56610017964256,0.623977763314202,1
"YEL027W",6921.62461804467,-0.101728197873646,0.120656060276092,-0.843125472859512,0.999518404833155,1
"YEL024W",437.149158564786,-0.119044581193651,0.112249514884895,-1.06053537350004,0.999655401184696,1
"YER175W-A",17.9152361838953,-0.561742592878602,0.353357491329497,-1.58972883457221,0.431974508522179,1
"YEL037C",2516.82454920044,0.109281108801083,0.0967316103898659,1.12973523712298,0.999973183915036,1
"YER134C",184.542969411245,-0.166849638283965,0.128421602402637,-1.29923342461377,0.995259434851542,1
"YER088C",4226.22949945786,0.292254622122737,0.122438597909259,2.38694845508874,0.955126245737481,1
"YER175C",226.797581493242,-0.0161053850998259,0.14541324570489,-0.110755970143951,0.99975537947131,1
"tG(GCC)E",0.451063174140594,0.351792569731765,1.81146390873276,0.194203466067324,0.851701375265818,1
"YER021W",1963.12745347053,-0.00196342448553608,0.092942817973758,-0.0211250802196513,0.999999991224792,1
"YER087C-A",17.2983198133817,-0.122686683495933,0.294484505518407,-0.416615072089978,0.917186481283863,1
"YEL017W",522.827678122216,0.14275754986641,0.07720524903217,1.84906533760322,0.999998146592792,1
"YER106W",5.37817617001554,0.768140085124069,0.490870612057395,1.56485246062002,0.297336511501781,1
"YER066C-A",188.109810234274,-0.698377465911405,0.204703524693335,-3.41165335065743,0.166248528465366,1
"YER117W",8450.31102559657,-0.298120119322454,0.0933575277047459,-3.19331634686486,0.984707790662737,1
"YER145C-A",13.5894485426345,-0.365644309736594,0.320942167407626,-1.13928410432959,0.665752637023426,1
"YER076W-A",19.4196569381084,-0.351612029811302,0.270704707456921,-1.29887667308946,0.709034908227456,1
"snR14",17.1128023133657,0.467443588967581,0.372566627964513,1.25465770115112,0.539523119611935,1
"YER046W-A",3.36948800594926,0.800338895783489,1.01789238169479,0.786270641352996,0.484690301800248,1
"YER168C",375.381713671189,-0.200945945628178,0.0973501922322187,-2.0641556120284,0.998936641492132,1
"YER095W",1199.10717008642,0.630595477320937,0.143383846608491,4.39795341132655,0.181197680158515,1
"YEL028W",91.2721908475534,-0.00464582948099423,0.193753785765267,-0.023978006223954,0.999314664488927,1
"YER045C",610.670975540388,-0.0400357008162509,0.0667818143460042,-0.599500046656734,0.999999999997163,1
"YER086W",2510.95150049487,-0.267997356638958,0.110865516896678,-2.41731932651988,0.981809762696534,1
"YER188C-A",11.7915788134902,0.606953782681152,0.388650653484926,1.56169500099578,0.393782519229191,1
"YER148W",595.747852944628,-0.155258932438256,0.11377023772244,-1.36467089764754,0.998777849138002,1
"YEL022W",1108.55380789726,-0.19388782848432,0.116883379523407,-1.65881436073202,0.995590006926479,1
"YEL001C",1661.93182582493,0.21528919079085,0.0539875122301936,3.98775905570335,0.99999993312864,1
"YER087C-B",746.241894854453,-0.00704888274429683,0.0951873327030973,-0.0740527394152675,0.999999938274057,1
"YEL013W",780.430834745665,-0.254917229153948,0.077729411992595,-3.27954660429224,0.999192059863008,1
"YER074W",8140.54908492557,-0.287468184015138,0.137589374129878,-2.08931965737253,0.938788392816101,1
"YER133W-A",40.6207958212192,-0.0165701880375643,0.17305796404947,-0.0957493527014312,0.998810695524342,1
"YER119C-A",13.3367973031686,0.240945773684068,0.321336328855976,0.749824255918667,0.800490010507757,1
"YEL063C",928.687901029567,0.184698484471717,0.0613028196230882,3.01288726370679,0.999999865054918,1
"YEL051W",2414.15565596546,-0.04674237987858,0.0695295716381493,-0.672266185125373,0.999999999964594,1
"YEL061C",369.091010234889,0.0896432256318235,0.126456781215982,0.708884290504892,0.999414380225414,1
"YER059W",701.033504334084,0.137479851309897,0.0701809077199388,1.95893521153244,0.999999880107604,1
"YER140W",372.87534477643,0.110315013838852,0.0812169623323424,1.35827554578365,0.999999199006593,1
"YEL056W",798.033713411732,0.0413809229355694,0.0603533682636761,0.685643968614668,0.999999999999985,1
"YER084W-A",0.925637729933095,1.82739968781787,1.45356278120928,1.25718662547041,0.235237313191969,1
"YER036C",4440.0250443922,-0.434867834711571,0.0896437321011446,-4.85106793881486,0.766254333304761,1
"YEL009C",8537.23370952589,-0.171224725859793,0.093919005724972,-1.8231105039719,0.99976791625931,1
"YER079C-A",0.897369236359713,0.732753835028076,1.32443031934945,0.553259634971205,0.606233138867171,1
"YEL053W-A",4.81331645098127,-0.969212429179702,0.574778240324941,-1.6862371627565,0.212445924447239,1
"tM(CAU)E",0.632920206124426,-0.442969771656017,1.52868482958488,-0.289771811090916,0.78354649838429,1
"YEL030C-A",0.895525784077123,-0.896953495591188,1.1367857976203,-0.789025951475497,0.47303525203539,1
"YEL014C",37.2444718846745,0.0811619590132928,0.186879012462074,0.434302161296814,0.9884302449954,1
"YER156C",1615.50644670164,-0.591685602061497,0.12268380823877,-4.82284997959914,0.22743142744225,1
"YER162C",678.558784853487,0.404115126442785,0.0761199517491332,5.30892515243071,0.896103067194743,1
"YER090W",1818.59083513825,0.141476688134699,0.108472035727561,1.30426876554647,0.999525482460848,1
"YER074W-A",484.573961569428,0.308496499222524,0.0899677608464513,3.42896718024401,0.983355452872474,1
"YER041W",332.95019894876,0.422278283422566,0.0692208178814116,6.10045209442641,0.869240563941358,1
"YER165C-A",3.26279447794045,0.2982253236231,0.718678662596633,0.414963375349969,0.74390399924265,1
"YER097W",11.1890116627523,-0.238787121115512,0.339024780496408,-0.704335301879333,0.79415344935551,1
"YER112W",809.179523498953,-0.0641081475269027,0.114082360630198,-0.561946186709016,0.999933885582626,1
"snR67",13.4064950199806,-0.329468276877516,0.36673978533855,-0.89837069783245,0.690888933213549,1
"YER174C",444.675731186715,-0.369155992384421,0.107822110376378,-3.42375038937558,0.887533968024004,1
"YER026C",1889.10788677048,-0.0518661557063894,0.0942349457051254,-0.550391951927112,0.99999901256458,1
"YER099C",759.075178921972,-0.110941392381265,0.11616135781427,-0.955062806330555,0.999594984237378,1
"YEL070W",62.2989557459475,0.614883081771432,0.205599959394224,2.99067705841534,0.288159391453889,1
"YER025W",2935.99393826711,-0.583570035744775,0.113369284255095,-5.14751451047066,0.230515922253381,1
"tI(AAU)E1",0.491318019863043,2.28779262161559,1.63255077260034,1.40136077848995,0.1805907685105,1
"YER182W",395.373837190336,-0.221960643686485,0.107187327527612,-2.07077318565768,0.995256087250316,1
"YER165W",5579.35283828586,-0.429882779645328,0.0732740051548301,-5.86678425366504,0.830695697715532,1
"YEL058W",2811.19454950694,0.447407358447041,0.130510788342638,3.42812547628197,0.656516851616533,1
"YER060W-A",110.750538973513,-0.621739321895937,0.153181688616146,-4.05883580154244,0.213382936670109,1
"YER184C",204.886454728173,-0.126052394041647,0.117362527085908,-1.07404294344632,0.999279424597226,1
"YEL020W-A",93.8058154630586,0.224531207337382,0.187351304122231,1.19845019702075,0.929319235790043,1
"YER077C",394.806982078994,-0.0701829016555635,0.0877664370593083,-0.799655358097052,0.999999514187358,1
"YER039C",81.209763908644,0.667465486491079,0.204677564219374,3.26105838242089,0.206623869570144,1
"YER019W",1498.44997567464,0.183853081851211,0.145481367794091,1.2637568964256,0.985115252126738,1
"YER039C-A",51.2023297895553,0.354936391244563,0.201623270741015,1.76039397605289,0.76408809092816,1
"YER058W",305.360352528003,0.348798437128369,0.162092864104674,2.15184326006559,0.824540594541087,1
"YER135C",9.80618110505768,0.648927837035113,0.361042464903985,1.79737260880846,0.340719377382155,1
"YEL023C",233.093022075592,0.0812956700716624,0.0959830440609572,0.846979493795101,0.999993564818248,1
"tI(AAU)E2",0.325315135239639,-0.860142423140102,2.13872715532155,-0.402174920255681,0.695539468168772,1
"YEL020C",546.687141376459,0.359152670465622,0.145915577813164,2.46137304767758,0.832794175063739,1
"YER180C",246.479920251139,-0.197141379999376,0.144416022976306,-1.36509353973638,0.982009487631354,1
"YER087W",163.379929162461,-0.282455735128083,0.0983906290358811,-2.87075850511208,0.986482990796747,1
"tR(ACG)E",0.0987621882484241,-0.860143662413284,3.11653965008542,-0.275993171590071,0.785264387041192,1
"YER138C",0.0987621882484241,-0.860143662413284,3.11653965008542,-0.275993171590071,0.785264387041192,1
"YER160C",0.0987621882484241,-0.860143662413284,3.11653965008542,-0.275993171590071,0.785264387041192,1
"YHR094C",2789.91278884868,-0.489237152962858,0.187045363845768,-2.61560694637836,0.522943086651818,1
"YHL031C",204.561959695821,0.357743192427105,0.194619171003956,1.83817036410988,0.767600268193926,1
"YHL002W",773.591676374706,0.187873337543635,0.109200529688252,1.72044346378154,0.997870338148296,1
"YHR045W",692.369082970583,0.184523357714622,0.070731684897774,2.60877933250575,0.999995905618666,1
"YHR084W",487.536524139646,-0.36974539909792,0.11311730568731,-3.26868993962786,0.875236744906552,1
"tS(AGA)H",0.20959338118466,0.108069786869492,2.9632652976487,0.0364698317613492,0.971318758061322,1
"YHR206W",998.584160085139,-0.35340458596073,0.157419210505902,-2.24499020688127,0.824135886493736,1
"YHR097C",1598.05150578512,-0.418314040234474,0.114653926435958,-3.64849293205962,0.761908996886057,1
"YHR005C-A",1470.60456085741,-0.144162928811456,0.0661764200896365,-2.17846369773684,0.999999962151932,1
"YHR193C-A",0.161609859271864,-0.379249986385796,3.11653965008542,-0.121689446940103,0.904377406910354,1
"YHR184W",37.5008375934159,0.544765525185893,0.273254322821154,1.99362088607266,0.435000787071179,1
"YHR132C",2032.3409138272,0.361805587093456,0.0897860030052753,4.02964354112297,0.938116548809147,1
"YHR025W",2529.2151425938,-0.28167108368811,0.131392713132749,-2.14373443528433,0.95170867921417,1
"YHR073W",1397.32457551313,0.0302529370287034,0.0565071663881846,0.535382305686261,1,1
"YHL041W",3.43644498720008,-0.464901283533938,0.564087350618539,-0.824165411658602,0.568388865386946,1
"YHR003C",396.190020045698,-0.176578389245421,0.103326729368028,-1.70893233847058,0.999126226137686,1
"YHL032C",1541.25778424988,0.323999411719102,0.100789815133927,3.21460468290946,0.959613115256214,1
"YHR154W",335.799540779265,-0.0325450390742521,0.141102266232974,-0.2306485922807,0.999618566169971,1
"YHR031C",263.991481558653,-0.396167639741989,0.15791103931543,-2.50880268700302,0.744582181546029,1
"YHL042W",37.9007626965931,0.267189812054637,0.188422736779682,1.41803381386533,0.891714818426992,1
"YHR022C-A",1.7595885045534,-0.154334728507418,0.837164358068149,-0.184354155811844,0.877382469165044,1
"YHR106W",622.581015337778,0.34313167209454,0.0740147798899279,4.63598854991981,0.982972462112382,1
"YHR186C",638.623975263276,-0.116339414916113,0.0635104751661216,-1.83181458825193,0.999999999233727,1
"YHL029C",442.623054313202,0.151124248608087,0.144474907899505,1.04602419067266,0.99213102669631,1
"YHR048W",365.603149715339,0.167215901288471,0.0963322923252189,1.73582396154291,0.99972438740665,1
"YHR039C-A",2399.17230547601,0.171897554483867,0.0791975227229159,2.17049155799072,0.999982848229023,1
"YHR035W",96.8110655048315,-0.146950827709441,0.133148832600298,-1.10365840120113,0.99599428401448,1
"YHR165C",1158.40326293762,-0.341044226394105,0.0641562968921124,-5.31583403212341,0.9933871490956,1
"YHL006C",142.439049926322,0.373688327802132,0.207590189634657,1.80012518154058,0.728573776051538,1
"YHL025W",1995.59388050036,0.676710592609327,0.188090646120051,3.59778971771626,0.173737823118152,1
"YHR172W",191.136283052813,-0.234857141657272,0.100443360790347,-2.33820473358596,0.995851334696232,1
"YHR002W",263.213152638434,0.566249721391027,0.1078079683871,5.25239209923542,0.269437202045945,1
"YHR016C",1086.85123280261,0.258686639788439,0.104593652395325,2.47325371917121,0.989476800974017,1
"YHR079C",534.46463112599,-0.0261958921086783,0.124280654812899,-0.210780126224114,0.99994266228668,1
"tH(GUG)H",0.240833134805989,0.107160026171889,2.29458596195108,0.046701247174358,0.963624619120052,1
"YHR100C",157.319642510424,0.0221252212510811,0.13144148883309,0.168327530732527,0.999896948555292,1
"YHR105W",127.762725283842,-0.164586713001165,0.148787028223999,-1.10618993447049,0.987915889280746,1
"YHR056C",188.321206978388,-0.27756456399865,0.124249396080214,-2.23393089025122,0.963291812423084,1
"YHR135C",2336.13351283209,0.0655131049369644,0.0807190118846817,0.81161926301277,0.99999996331453,1
"YHR086W",748.343764672508,-0.0484370560704472,0.123466247584559,-0.392310101084701,0.999877052924156,1
"YHR146W",1844.54277452155,0.398085628547541,0.131621524471263,3.02447210018795,0.780622905247468,1
"YHR195W",1175.32858735029,0.159732402501067,0.0710667415926805,2.2476393165255,0.999999157744045,1
"YHR119W",515.90281713851,-0.196295138845477,0.100188170817269,-1.95926462419896,0.998782663576263,1
"YHR033W",221.723072179729,-0.469549837191209,0.192974915623748,-2.43321695813933,0.562690442258474,1
"YHR024C",1042.52568949756,-0.238183909912026,0.0901329958794787,-2.64258285867379,0.998162415150244,1
"YHL043W",104.583106228884,0.285220679928918,0.128477737116956,2.22000080581491,0.952710623504408,1
"YHL039W",401.701373532573,-0.468944891417361,0.148325759828784,-3.16158765651143,0.582920674445916,1
"YHR059W",175.985319842653,-0.0659048909513597,0.121442384892428,-0.542684426114796,0.999826129350766,1
"YHL048C-A",0.759937203359287,1.50757119401076,1.30702244977646,1.15343940287223,0.282656542969321,1
"YHR026W",2905.65945519978,0.219138038283437,0.0607491917600829,3.60725849899172,0.999998111619093,1
"YHR160C",68.2509972550315,-0.0424309942359368,0.200487563508818,-0.211639033829999,0.992173102912227,1
"YHR113W",1297.0210655877,0.142537645275721,0.0859249428475112,1.65886226457757,0.999984099448097,1
"YHR208W",5380.78818695921,-0.429673568830131,0.118450291929196,-3.62745892671138,0.723650647738815,1
"YHR001W",441.04439173031,0.0594511195639806,0.08273138065234,0.718604223635655,0.999999949544632,1
"YHR131C",806.655098576776,-0.13846173281392,0.116976575879091,-1.18367059194002,0.999001562178742,1
"YHR049C-A",72.6818272807781,-0.240961051147866,0.133173166153161,-1.80938140999621,0.974120268541885,1
"YHR086W-A",6.22333262606664,0.246768121807737,0.457250928948221,0.539677682832397,0.761363571968063,1
"YHR141C",5374.00107336799,-0.316186379220851,0.167973490550907,-1.88235880664173,0.863089177444608,1
"YHR078W",497.164610441641,-0.284229541208173,0.0787550335988257,-3.6090333305681,0.996925864297058,1
"YHL044W",155.952014201139,0.0576982031147665,0.0978778018163066,0.589492224427479,0.999996898246965,1
"YHR161C",1679.05255794694,0.355252665142206,0.102422298426194,3.46850901220698,0.921207481244433,1
"YHR074W",1302.44579788672,-0.145815498559614,0.0740623177975904,-1.96882170172047,0.999999133279439,1
"YHR164C",483.837491381571,0.216303711591946,0.0965174423220564,2.24108416456157,0.998355368830783,1
"YHL006W-A",33.8055305873484,-0.0662515716611353,0.259758037513877,-0.255051094069018,0.967153948098185,1
"YHR204W",701.279729855048,-0.0581431145252613,0.0836666830457093,-0.694937487763154,0.999999935827374,1
"YHL002C-A",0.287714071638612,-0.860142365804787,2.2006659019371,-0.390855497441779,0.703270808057015,1
"YHL030W-A",0.626453963843952,-1.7772734340327,1.38625155634624,-1.2820713714595,0.228641029719547,1
"tF(GAA)H2",0.186636564486975,-0.379249646166841,3.00718295983078,-0.126114590044159,0.901011657756191,1
"YHL046C",4.17831127717509,-0.2964353222422,0.489347333054606,-0.605776924116027,0.713102735249769,1
"YHR056W-A",0.144198257683546,0.577706473347046,3.11610086048889,0.185394022597975,0.854779935889115,1
"YHL004W",749.460259585612,-0.341516465747993,0.0688825469489945,-4.95795351471071,0.989297943863929,1
"YHL009C",310.159931461965,-0.0156731669864477,0.101928232770153,-0.153766690155322,0.999999201693581,1
"YHR138C",614.197987116612,-0.0412765999386791,0.20789926949881,-0.19854134186323,0.99093758959513,1
"YHR166C",249.541759889275,0.0912846591689722,0.100707477706822,0.906433774805866,0.999975301439964,1
