ENSMUSG00000126587.1	ENSMUSG00000126587	Gene Expression
ENSMUSG00000137646.1	ENSMUSG00000137646	Gene Expression
ENSMUSG00000113860.3	Gm45949	Gene Expression
ENSMUSG00000124110.1	ENSMUSG00000124110	Gene Expression
ENSMUSG00000124160.1	ENSMUSG00000124160	Gene Expression
ENSMUSG00000129709.1	ENSMUSG00000129709	Gene Expression
ENSMUSG00000129750.1	ENSMUSG00000129750	Gene Expression
ENSMUSG00000062282.5	Gm10113	Gene Expression
ENSMUSG00000129790.1	ENSMUSG00000129790	Gene Expression
ENSMUSG00000063529.4	Stmnd1	Gene Expression
ENSMUSG00000038132.7	Rbm24	Gene Expression
ENSMUSG00000130722.1	ENSMUSG00000130722	Gene Expression
ENSMUSG00000114752.2	Gm35110	Gene Expression
ENSMUSG00000021373.17	Cap2	Gene Expression
ENSMUSG00000142414.1	ENSMUSG00000142414	Gene Expression
ENSMUSG00000142374.1	ENSMUSG00000142374	Gene Expression
ENSMUSG00000114596.3	Gm47523	Gene Expression
ENSMUSG00000069237.9	Fam8a1	Gene Expression
ENSMUSG00000021374.11	Nup153	Gene Expression
ENSMUSG00000120329.2	Gm46412	Gene Expression
ENSMUSG00000143787.1	ENSMUSG00000143787	Gene Expression
ENSMUSG00000021375.12	Kif13a	Gene Expression
ENSMUSG00000124536.1	ENSMUSG00000124536	Gene Expression
ENSMUSG00000114917.2	Gm48250	Gene Expression
ENSMUSG00000144027.1	ENSMUSG00000144027	Gene Expression
ENSMUSG00000051606.9	2010001K21Rik	Gene Expression
ENSMUSG00000044231.4	Nhlrc1	Gene Expression
ENSMUSG00000021376.12	Tpmt	Gene Expression
ENSMUSG00000038080.18	Kdm1b	Gene Expression
ENSMUSG00000128330.1	ENSMUSG00000128330	Gene Expression
ENSMUSG00000021377.16	Dek	Gene Expression
ENSMUSG00000114681.4	1700026N04Rik	Gene Expression
ENSMUSG00000127099.1	ENSMUSG00000127099	Gene Expression
ENSMUSG00000126940.1	ENSMUSG00000126940	Gene Expression
ENSMUSG00000038068.16	Rnf144b	Gene Expression
ENSMUSG00000114961.3	A930002C04Rik	Gene Expression
ENSMUSG00000126975.1	ENSMUSG00000126975	Gene Expression
ENSMUSG00000127015.1	ENSMUSG00000127015	Gene Expression
ENSMUSG00000135927.1	ENSMUSG00000135927	Gene Expression
ENSMUSG00000129812.1	ENSMUSG00000129812	Gene Expression
ENSMUSG00000114843.3	Gm35733	Gene Expression
ENSMUSG00000114958.3	Gm48612	Gene Expression
ENSMUSG00000124477.1	ENSMUSG00000124477	Gene Expression
ENSMUSG00000137532.1	ENSMUSG00000137532	Gene Expression
ENSMUSG00000114509.3	4930471G24Rik	Gene Expression
ENSMUSG00000124709.1	ENSMUSG00000124709	Gene Expression
ENSMUSG00000123217.1	ENSMUSG00000123217	Gene Expression
ENSMUSG00000123253.1	ENSMUSG00000123253	Gene Expression
ENSMUSG00000114959.3	G630093K05Rik	Gene Expression
ENSMUSG00000123290.1	ENSMUSG00000123290	Gene Expression
ENSMUSG00000123328.1	ENSMUSG00000123328	Gene Expression
ENSMUSG00000047324.7	4931429P17Rik	Gene Expression
ENSMUSG00000114810.3	Gm36101	Gene Expression
ENSMUSG00000114860.3	Gm49291	Gene Expression
ENSMUSG00000127367.1	ENSMUSG00000127367	Gene Expression
ENSMUSG00000127329.1	ENSMUSG00000127329	Gene Expression
ENSMUSG00000127297.1	ENSMUSG00000127297	Gene Expression
ENSMUSG00000130040.1	ENSMUSG00000130040	Gene Expression
ENSMUSG00000021379.3	Id4	Gene Expression
ENSMUSG00000097326.5	A330048O09Rik	Gene Expression
ENSMUSG00000140178.1	ENSMUSG00000140178	Gene Expression
ENSMUSG00000114695.2	Gm48648	Gene Expression
ENSMUSG00000123414.1	ENSMUSG00000123414	Gene Expression
ENSMUSG00000131770.1	ENSMUSG00000131770	Gene Expression
ENSMUSG00000131695.1	ENSMUSG00000131695	Gene Expression
ENSMUSG00000138681.1	ENSMUSG00000138681	Gene Expression
ENSMUSG00000050954.16	Zfp169	Gene Expression
ENSMUSG00000138718.1	ENSMUSG00000138718	Gene Expression
ENSMUSG00000138639.1	ENSMUSG00000138639	Gene Expression
ENSMUSG00000053181.3	A830005F24Rik	Gene Expression
ENSMUSG00000097375.5	6720427I07Rik	Gene Expression
ENSMUSG00000126015.1	ENSMUSG00000126015	Gene Expression
ENSMUSG00000126125.1	ENSMUSG00000126125	Gene Expression
ENSMUSG00000038042.12	Ptpdc1	Gene Expression
ENSMUSG00000113037.3	Gm36550	Gene Expression
ENSMUSG00000125959.1	ENSMUSG00000125959	Gene Expression
ENSMUSG00000132612.1	ENSMUSG00000132612	Gene Expression
ENSMUSG00000132655.1	ENSMUSG00000132655	Gene Expression
ENSMUSG00000021381.5	Barx1	Gene Expression
ENSMUSG00000135778.1	ENSMUSG00000135778	Gene Expression
ENSMUSG00000135817.1	ENSMUSG00000135817	Gene Expression
ENSMUSG00000038025.9	Phf2	Gene Expression
ENSMUSG00000086889.3	Phf2os1	Gene Expression
ENSMUSG00000131786.1	ENSMUSG00000131786	Gene Expression
ENSMUSG00000038014.8	Fam120a	Gene Expression
ENSMUSG00000120113.2	Fam120aos	Gene Expression
ENSMUSG00000131096.1	ENSMUSG00000131096	Gene Expression
ENSMUSG00000037989.17	Wnk2	Gene Expression
ENSMUSG00000132248.1	ENSMUSG00000132248	Gene Expression
ENSMUSG00000037966.16	Ninj1	Gene Expression
ENSMUSG00000037960.12	Card19	Gene Expression
ENSMUSG00000126508.1	ENSMUSG00000126508	Gene Expression
ENSMUSG00000021384.15	Susd3	Gene Expression
ENSMUSG00000126208.1	ENSMUSG00000126208	Gene Expression
ENSMUSG00000131422.1	ENSMUSG00000131422	Gene Expression
ENSMUSG00000037946.12	Fgd3	Gene Expression
ENSMUSG00000037933.17	Bicd2	Gene Expression
ENSMUSG00000134277.1	ENSMUSG00000134277	Gene Expression
ENSMUSG00000021385.11	Ippk	Gene Expression
ENSMUSG00000021391.11	Cenpp	Gene Expression
ENSMUSG00000113255.2	Tes3-ps	Gene Expression
ENSMUSG00000043631.9	Ecm2	Gene Expression
ENSMUSG00000021388.15	Aspn	Gene Expression
ENSMUSG00000048368.10	Omd	Gene Expression
ENSMUSG00000021390.7	Ogn	Gene Expression
ENSMUSG00000138073.1	ENSMUSG00000138073	Gene Expression
ENSMUSG00000021392.9	Nol8	Gene Expression
ENSMUSG00000125820.1	ENSMUSG00000125820	Gene Expression
ENSMUSG00000037851.15	Iars1	Gene Expression
ENSMUSG00000125704.1	ENSMUSG00000125704	Gene Expression
ENSMUSG00000137988.1	ENSMUSG00000137988	Gene Expression
ENSMUSG00000114073.2	Spata31e1	Gene Expression
ENSMUSG00000112995.2	Gm47977	Gene Expression
ENSMUSG00000138996.1	ENSMUSG00000138996	Gene Expression
ENSMUSG00000122175.1	ENSMUSG00000122175	Gene Expression
ENSMUSG00000129140.1	ENSMUSG00000129140	Gene Expression
ENSMUSG00000129174.1	ENSMUSG00000129174	Gene Expression
ENSMUSG00000114175.3	Gm48051	Gene Expression
ENSMUSG00000128516.1	ENSMUSG00000128516	Gene Expression
ENSMUSG00000130351.1	ENSMUSG00000130351	Gene Expression
ENSMUSG00000113227.3	4933433N18Rik	Gene Expression
ENSMUSG00000140103.1	ENSMUSG00000140103	Gene Expression
ENSMUSG00000095300.2	Spata31e3	Gene Expression
ENSMUSG00000114035.3	Gm31126	Gene Expression
ENSMUSG00000140259.1	ENSMUSG00000140259	Gene Expression
ENSMUSG00000101136.2	Gm8739	Gene Expression
ENSMUSG00000140185.1	ENSMUSG00000140185	Gene Expression
ENSMUSG00000037816.11	Fbxw17	Gene Expression
ENSMUSG00000140066.1	ENSMUSG00000140066	Gene Expression
ENSMUSG00000114559.2	Gm47429	Gene Expression
ENSMUSG00000071909.3	Nutm2	Gene Expression
ENSMUSG00000140220.1	ENSMUSG00000140220	Gene Expression
ENSMUSG00000140003.1	ENSMUSG00000140003	Gene Expression
ENSMUSG00000140146.1	ENSMUSG00000140146	Gene Expression
ENSMUSG00000143429.1	ENSMUSG00000143429	Gene Expression
ENSMUSG00000121884.2	Gm904	Gene Expression
ENSMUSG00000126530.1	ENSMUSG00000126530	Gene Expression
ENSMUSG00000094918.4	Spata31e4	Gene Expression
ENSMUSG00000126568.1	ENSMUSG00000126568	Gene Expression
ENSMUSG00000113652.3	4930518P08Rik	Gene Expression
ENSMUSG00000131968.1	ENSMUSG00000131968	Gene Expression
ENSMUSG00000124514.1	ENSMUSG00000124514	Gene Expression
ENSMUSG00000121934.1	ENSMUSG00000121934	Gene Expression
ENSMUSG00000124552.1	ENSMUSG00000124552	Gene Expression
ENSMUSG00000141569.1	ENSMUSG00000141569	Gene Expression
ENSMUSG00000141604.1	ENSMUSG00000141604	Gene Expression
ENSMUSG00000021395.12	Spin1	Gene Expression
ENSMUSG00000021396.6	Nxnl2	Gene Expression
ENSMUSG00000142103.1	ENSMUSG00000142103	Gene Expression
ENSMUSG00000134728.1	ENSMUSG00000134728	Gene Expression
ENSMUSG00000112959.3	Gm32834	Gene Expression
ENSMUSG00000135355.1	ENSMUSG00000135355	Gene Expression
ENSMUSG00000067586.5	S1pr3	Gene Expression
ENSMUSG00000021448.9	Shc3	Gene Expression
ENSMUSG00000126288.1	ENSMUSG00000126288	Gene Expression
ENSMUSG00000139476.1	ENSMUSG00000139476	Gene Expression
ENSMUSG00000062248.6	Cks2	Gene Expression
ENSMUSG00000139430.1	ENSMUSG00000139430	Gene Expression
ENSMUSG00000035139.15	Secisbp2	Gene Expression
ENSMUSG00000021451.17	Sema4d	Gene Expression
ENSMUSG00000133605.1	ENSMUSG00000133605	Gene Expression
ENSMUSG00000123426.1	ENSMUSG00000123426	Gene Expression
ENSMUSG00000126450.1	ENSMUSG00000126450	Gene Expression
ENSMUSG00000143348.1	ENSMUSG00000143348	Gene Expression
ENSMUSG00000021453.3	Gadd45g	Gene Expression
ENSMUSG00000132994.1	ENSMUSG00000132994	Gene Expression
ENSMUSG00000127666.1	ENSMUSG00000127666	Gene Expression
ENSMUSG00000097495.2	Gm26651	Gene Expression
ENSMUSG00000143576.1	ENSMUSG00000143576	Gene Expression
ENSMUSG00000143539.1	ENSMUSG00000143539	Gene Expression
ENSMUSG00000113090.3	Gm48190	Gene Expression
ENSMUSG00000113211.4	4921525O09Rik	Gene Expression
ENSMUSG00000113399.4	Gm48199	Gene Expression
ENSMUSG00000138893.1	ENSMUSG00000138893	Gene Expression
ENSMUSG00000047842.8	Diras2	Gene Expression
ENSMUSG00000120488.2	Gm2848	Gene Expression
ENSMUSG00000134498.1	ENSMUSG00000134498	Gene Expression
ENSMUSG00000021457.15	Syk	Gene Expression
ENSMUSG00000113737.3	BB123696	Gene Expression
ENSMUSG00000128987.1	ENSMUSG00000128987	Gene Expression
ENSMUSG00000021460.18	Auh	Gene Expression
ENSMUSG00000129025.1	ENSMUSG00000129025	Gene Expression
ENSMUSG00000135938.1	ENSMUSG00000135938	Gene Expression
ENSMUSG00000056749.8	Nfil3	Gene Expression
ENSMUSG00000135971.1	ENSMUSG00000135971	Gene Expression
ENSMUSG00000136009.1	ENSMUSG00000136009	Gene Expression
ENSMUSG00000113101.4	Gm33424	Gene Expression
ENSMUSG00000125211.1	ENSMUSG00000125211	Gene Expression
ENSMUSG00000143809.1	ENSMUSG00000143809	Gene Expression
ENSMUSG00000021464.16	Ror2	Gene Expression
ENSMUSG00000125897.1	ENSMUSG00000125897	Gene Expression
ENSMUSG00000124173.1	ENSMUSG00000124173	Gene Expression
ENSMUSG00000021468.9	Sptlc1	Gene Expression
ENSMUSG00000128979.1	ENSMUSG00000128979	Gene Expression
ENSMUSG00000107008.6	Gm2762	Gene Expression
ENSMUSG00000107305.3	Gm43262	Gene Expression
ENSMUSG00000126028.1	ENSMUSG00000126028	Gene Expression
ENSMUSG00000126070.1	ENSMUSG00000126070	Gene Expression
ENSMUSG00000137738.1	ENSMUSG00000137738	Gene Expression
ENSMUSG00000021469.10	Msx2	Gene Expression
ENSMUSG00000113834.3	Gm34022	Gene Expression
ENSMUSG00000113599.3	9530014B07Rik	Gene Expression
ENSMUSG00000113329.3	4930555G21Rik	Gene Expression
ENSMUSG00000112965.3	Gm34278	Gene Expression
ENSMUSG00000131872.1	ENSMUSG00000131872	Gene Expression
ENSMUSG00000139133.1	ENSMUSG00000139133	Gene Expression
ENSMUSG00000114143.3	Gm48548	Gene Expression
ENSMUSG00000139571.1	ENSMUSG00000139571	Gene Expression
ENSMUSG00000114069.4	E130119H09Rik	Gene Expression
ENSMUSG00000113982.3	Gm34557	Gene Expression
ENSMUSG00000134506.1	ENSMUSG00000134506	Gene Expression
ENSMUSG00000113882.2	Gm48550	Gene Expression
ENSMUSG00000021478.7	Drd1	Gene Expression
ENSMUSG00000021474.10	Sfxn1	Gene Expression
ENSMUSG00000141540.1	ENSMUSG00000141540	Gene Expression
ENSMUSG00000086137.3	Gm16248	Gene Expression
ENSMUSG00000034987.5	Hrh2	Gene Expression
ENSMUSG00000090016.3	Gm16578	Gene Expression
ENSMUSG00000135772.1	ENSMUSG00000135772	Gene Expression
ENSMUSG00000113327.2	Gm48615	Gene Expression
ENSMUSG00000135668.1	ENSMUSG00000135668	Gene Expression
ENSMUSG00000135700.1	ENSMUSG00000135700	Gene Expression
ENSMUSG00000112941.4	Gm48623	Gene Expression
ENSMUSG00000135813.1	ENSMUSG00000135813	Gene Expression
ENSMUSG00000135731.1	ENSMUSG00000135731	Gene Expression
ENSMUSG00000025867.9	Cplx2	Gene Expression
ENSMUSG00000025872.6	Thoc3	Gene Expression
ENSMUSG00000135921.1	ENSMUSG00000135921	Gene Expression
ENSMUSG00000133063.1	ENSMUSG00000133063	Gene Expression
ENSMUSG00000043183.19	Simc1	Gene Expression
ENSMUSG00000025871.19	4833439L19Rik	Gene Expression
ENSMUSG00000025870.11	Arl10	Gene Expression
ENSMUSG00000120863.2	Gm56582	Gene Expression
ENSMUSG00000025869.12	Nop16	Gene Expression
ENSMUSG00000025868.7	Higd2a	Gene Expression
ENSMUSG00000047547.15	Cltb	Gene Expression
ENSMUSG00000136076.1	ENSMUSG00000136076	Gene Expression
ENSMUSG00000025873.17	Faf2	Gene Expression
ENSMUSG00000034928.17	Rnf44	Gene Expression
ENSMUSG00000141930.1	ENSMUSG00000141930	Gene Expression
ENSMUSG00000141887.1	ENSMUSG00000141887	Gene Expression
ENSMUSG00000034918.9	Cdhr2	Gene Expression
ENSMUSG00000069227.5	Gprin1	Gene Expression
ENSMUSG00000134414.1	ENSMUSG00000134414	Gene Expression
ENSMUSG00000034891.14	Sncb	Gene Expression
ENSMUSG00000084949.2	Gm16249	Gene Expression
ENSMUSG00000074895.11	Eif4e1b	Gene Expression
ENSMUSG00000025875.15	Tspan17	Gene Expression
ENSMUSG00000100728.3	Gm29431	Gene Expression
ENSMUSG00000126521.1	ENSMUSG00000126521	Gene Expression
ENSMUSG00000126483.1	ENSMUSG00000126483	Gene Expression
ENSMUSG00000126564.1	ENSMUSG00000126564	Gene Expression
ENSMUSG00000126444.1	ENSMUSG00000126444	Gene Expression
ENSMUSG00000085896.4	5330429C05Rik	Gene Expression
ENSMUSG00000087335.4	4930526F13Rik	Gene Expression
ENSMUSG00000125900.1	ENSMUSG00000125900	Gene Expression
ENSMUSG00000125861.1	ENSMUSG00000125861	Gene Expression
ENSMUSG00000125967.1	ENSMUSG00000125967	Gene Expression
ENSMUSG00000125939.1	ENSMUSG00000125939	Gene Expression
ENSMUSG00000025876.16	Unc5a	Gene Expression
ENSMUSG00000025877.15	Hk3	Gene Expression
ENSMUSG00000125837.1	ENSMUSG00000125837	Gene Expression
ENSMUSG00000124929.1	ENSMUSG00000124929	Gene Expression
ENSMUSG00000025878.17	Uimc1	Gene Expression
ENSMUSG00000021481.12	Zfp346	Gene Expression
ENSMUSG00000123571.1	ENSMUSG00000123571	Gene Expression
ENSMUSG00000005320.10	Fgfr4	Gene Expression
ENSMUSG00000135064.1	ENSMUSG00000135064	Gene Expression
ENSMUSG00000135102.1	ENSMUSG00000135102	Gene Expression
ENSMUSG00000125032.1	ENSMUSG00000125032	Gene Expression
ENSMUSG00000021488.9	Nsd1	Gene Expression
ENSMUSG00000034789.9	Rab24	Gene Expression
ENSMUSG00000021486.8	Prelid1	Gene Expression
ENSMUSG00000021485.15	Mxd3	Gene Expression
ENSMUSG00000021484.9	Lman2	Gene Expression
ENSMUSG00000052087.15	Rgs14	Gene Expression
ENSMUSG00000136600.1	ENSMUSG00000136600	Gene Expression
ENSMUSG00000021490.12	Slc34a1	Gene Expression
ENSMUSG00000044444.7	Pfn3	Gene Expression
ENSMUSG00000021492.16	F12	Gene Expression
ENSMUSG00000124291.1	ENSMUSG00000124291	Gene Expression
ENSMUSG00000139075.1	ENSMUSG00000139075	Gene Expression
ENSMUSG00000139304.1	ENSMUSG00000139304	Gene Expression
ENSMUSG00000074886.12	Grk6	Gene Expression
ENSMUSG00000131306.1	ENSMUSG00000131306	Gene Expression
ENSMUSG00000034686.9	Prr7	Gene Expression
ENSMUSG00000034675.18	Dbn1	Gene Expression
ENSMUSG00000021493.16	Pdlim7	Gene Expression
ENSMUSG00000035711.6	Dok3	Gene Expression
ENSMUSG00000021494.10	Ddx41	Gene Expression
ENSMUSG00000114633.3	Gm46416	Gene Expression
ENSMUSG00000021495.11	Fam193b	Gene Expression
ENSMUSG00000129595.1	ENSMUSG00000129595	Gene Expression
ENSMUSG00000058569.9	Tmed9	Gene Expression
ENSMUSG00000021504.15	B4galt7	Gene Expression
ENSMUSG00000086506.2	Gm15911	Gene Expression
ENSMUSG00000021501.5	Caml	Gene Expression
ENSMUSG00000021500.19	Ddx46	Gene Expression
ENSMUSG00000045767.10	B230219D22Rik	Gene Expression
ENSMUSG00000021497.11	Txndc15	Gene Expression
ENSMUSG00000021496.13	Pcbd2	Gene Expression
ENSMUSG00000069223.12	4930451E10Rik	Gene Expression
ENSMUSG00000021499.13	Catsper3	Gene Expression
ENSMUSG00000021506.8	Pitx1	Gene Expression
ENSMUSG00000114493.5	Gm47071	Gene Expression
ENSMUSG00000100096.2	Gm28760	Gene Expression
ENSMUSG00000143588.1	ENSMUSG00000143588	Gene Expression
ENSMUSG00000143510.1	ENSMUSG00000143510	Gene Expression
ENSMUSG00000143635.1	ENSMUSG00000143635	Gene Expression
ENSMUSG00000143547.1	ENSMUSG00000143547	Gene Expression
ENSMUSG00000015937.16	Macroh2a1	Gene Expression
ENSMUSG00000131091.1	ENSMUSG00000131091	Gene Expression
ENSMUSG00000049625.7	Tifab	Gene Expression
ENSMUSG00000131129.1	ENSMUSG00000131129	Gene Expression
ENSMUSG00000141318.1	ENSMUSG00000141318	Gene Expression
ENSMUSG00000097361.3	4930550C17Rik	Gene Expression
ENSMUSG00000048904.6	Neurog1	Gene Expression
ENSMUSG00000132418.1	ENSMUSG00000132418	Gene Expression
ENSMUSG00000137086.1	ENSMUSG00000137086	Gene Expression
ENSMUSG00000021508.12	Cxcl14	Gene Expression
ENSMUSG00000133317.1	ENSMUSG00000133317	Gene Expression
ENSMUSG00000074885.6	Gm10782	Gene Expression
ENSMUSG00000140479.1	ENSMUSG00000140479	Gene Expression
ENSMUSG00000126732.1	ENSMUSG00000126732	Gene Expression
ENSMUSG00000110477.3	Gm3045	Gene Expression
ENSMUSG00000136930.1	ENSMUSG00000136930	Gene Expression
ENSMUSG00000021509.6	Slc25a48	Gene Expression
ENSMUSG00000021538.4	Il9	Gene Expression
ENSMUSG00000035509.18	Fbxl21	Gene Expression
ENSMUSG00000126595.1	ENSMUSG00000126595	Gene Expression
ENSMUSG00000021539.10	Lect2	Gene Expression
ENSMUSG00000135258.1	ENSMUSG00000135258	Gene Expression
ENSMUSG00000114604.3	2010203P06Rik	Gene Expression
ENSMUSG00000035493.11	Tgfbi	Gene Expression
ENSMUSG00000144147.1	ENSMUSG00000144147	Gene Expression
ENSMUSG00000144164.1	ENSMUSG00000144164	Gene Expression
ENSMUSG00000142206.1	ENSMUSG00000142206	Gene Expression
ENSMUSG00000135317.1	ENSMUSG00000135317	Gene Expression
ENSMUSG00000021540.17	Smad5	Gene Expression
ENSMUSG00000110086.2	Smim32	Gene Expression
ENSMUSG00000132502.1	ENSMUSG00000132502	Gene Expression
ENSMUSG00000021541.15	Trpc7	Gene Expression
ENSMUSG00000126667.1	ENSMUSG00000126667	Gene Expression
ENSMUSG00000130383.1	ENSMUSG00000130383	Gene Expression
ENSMUSG00000130347.1	ENSMUSG00000130347	Gene Expression
ENSMUSG00000139139.1	ENSMUSG00000139139	Gene Expression
ENSMUSG00000128419.1	ENSMUSG00000128419	Gene Expression
ENSMUSG00000127566.1	ENSMUSG00000127566	Gene Expression
ENSMUSG00000132893.1	ENSMUSG00000132893	Gene Expression
ENSMUSG00000130623.1	ENSMUSG00000130623	Gene Expression
ENSMUSG00000122650.1	ENSMUSG00000122650	Gene Expression
ENSMUSG00000056222.16	Spock1	Gene Expression
ENSMUSG00000142999.1	ENSMUSG00000142999	Gene Expression
ENSMUSG00000014164.16	Klhl3	Gene Expression
ENSMUSG00000139509.1	ENSMUSG00000139509	Gene Expression
ENSMUSG00000136187.1	ENSMUSG00000136187	Gene Expression
ENSMUSG00000136224.1	ENSMUSG00000136224	Gene Expression
ENSMUSG00000007836.7	Hnrnpa0	Gene Expression
ENSMUSG00000120272.2	Gm56576	Gene Expression
ENSMUSG00000097717.4	1700066J03Rik	Gene Expression
ENSMUSG00000114309.3	Gm48295	Gene Expression
ENSMUSG00000050002.15	Idnk	Gene Expression
ENSMUSG00000005312.16	Ubqln1	Gene Expression
ENSMUSG00000114524.2	Gm48357	Gene Expression
ENSMUSG00000119985.2	Gm56570	Gene Expression
ENSMUSG00000141907.1	ENSMUSG00000141907	Gene Expression
ENSMUSG00000114929.2	Gm48441	Gene Expression
ENSMUSG00000021552.8	Gkap1	Gene Expression
ENSMUSG00000097399.9	Gm26555	Gene Expression
ENSMUSG00000060176.5	Kif27	Gene Expression
ENSMUSG00000143570.1	ENSMUSG00000143570	Gene Expression
ENSMUSG00000021550.7	Qng1	Gene Expression
ENSMUSG00000021546.19	Hnrnpk	Gene Expression
ENSMUSG00000035367.10	Rmi1	Gene Expression
ENSMUSG00000114654.3	Gm47918	Gene Expression
ENSMUSG00000129029.1	ENSMUSG00000129029	Gene Expression
ENSMUSG00000126922.1	ENSMUSG00000126922	Gene Expression
ENSMUSG00000021553.15	Slc28a3	Gene Expression
ENSMUSG00000132110.1	ENSMUSG00000132110	Gene Expression
ENSMUSG00000138539.1	ENSMUSG00000138539	Gene Expression
ENSMUSG00000130929.1	ENSMUSG00000130929	Gene Expression
ENSMUSG00000130961.1	ENSMUSG00000130961	Gene Expression
ENSMUSG00000114384.3	4930455J16Rik	Gene Expression
ENSMUSG00000114808.3	Gm47947	Gene Expression
ENSMUSG00000114231.2	Gm40968	Gene Expression
ENSMUSG00000055254.16	Ntrk2	Gene Expression
ENSMUSG00000114218.2	Gm47423	Gene Expression
ENSMUSG00000126879.1	ENSMUSG00000126879	Gene Expression
ENSMUSG00000126812.1	ENSMUSG00000126812	Gene Expression
ENSMUSG00000126846.1	ENSMUSG00000126846	Gene Expression
ENSMUSG00000114437.2	4930415C11Rik	Gene Expression
ENSMUSG00000114208.3	Gm34307	Gene Expression
ENSMUSG00000114854.3	Gm34354	Gene Expression
ENSMUSG00000114393.2	Gm47359	Gene Expression
ENSMUSG00000114478.3	Gm34558	Gene Expression
ENSMUSG00000129754.1	ENSMUSG00000129754	Gene Expression
ENSMUSG00000114743.3	Gm34672	Gene Expression
ENSMUSG00000129671.1	ENSMUSG00000129671	Gene Expression
ENSMUSG00000114240.2	Gm47360	Gene Expression
ENSMUSG00000114200.3	Gm34721	Gene Expression
ENSMUSG00000114623.2	Gm34788	Gene Expression
ENSMUSG00000114787.2	4930455M05Rik	Gene Expression
ENSMUSG00000137268.1	ENSMUSG00000137268	Gene Expression
ENSMUSG00000021557.16	Agtpbp1	Gene Expression
ENSMUSG00000021555.16	Naa35	Gene Expression
ENSMUSG00000124858.1	ENSMUSG00000124858	Gene Expression
ENSMUSG00000021556.13	Golm1	Gene Expression
ENSMUSG00000139850.1	ENSMUSG00000139850	Gene Expression
ENSMUSG00000049902.7	4921517D22Rik	Gene Expression
ENSMUSG00000050876.10	Spata31d1a	Gene Expression
ENSMUSG00000091311.4	Spata31d1b	Gene Expression
ENSMUSG00000097502.4	4930528D03Rik	Gene Expression
ENSMUSG00000043986.6	Spata31d1d	Gene Expression
ENSMUSG00000051054.5	Spata31d1e	Gene Expression
ENSMUSG00000044792.8	Isca1	Gene Expression
ENSMUSG00000114763.2	Gm49354	Gene Expression
ENSMUSG00000089875.5	Etohd2	Gene Expression
ENSMUSG00000035248.10	Tut7	Gene Expression
ENSMUSG00000114835.2	Gm48194	Gene Expression
ENSMUSG00000114354.4	Gm34961	Gene Expression
ENSMUSG00000143987.1	ENSMUSG00000143987	Gene Expression
ENSMUSG00000143910.1	ENSMUSG00000143910	Gene Expression
ENSMUSG00000143840.1	ENSMUSG00000143840	Gene Expression
ENSMUSG00000143947.1	ENSMUSG00000143947	Gene Expression
ENSMUSG00000114490.3	Gm19866	Gene Expression
ENSMUSG00000143633.1	ENSMUSG00000143633	Gene Expression
ENSMUSG00000114531.3	A530065N20Rik	Gene Expression
ENSMUSG00000137554.1	ENSMUSG00000137554	Gene Expression
ENSMUSG00000114795.3	Gm48396	Gene Expression
ENSMUSG00000137483.1	ENSMUSG00000137483	Gene Expression
ENSMUSG00000052957.9	Gas1	Gene Expression
ENSMUSG00000114433.2	Gm48488	Gene Expression
ENSMUSG00000130801.1	ENSMUSG00000130801	Gene Expression
ENSMUSG00000050765.4	Gm5084	Gene Expression
ENSMUSG00000114274.3	Gm35333	Gene Expression
ENSMUSG00000114566.3	Gm48500	Gene Expression
ENSMUSG00000114452.3	A530001N23Rik	Gene Expression
ENSMUSG00000139125.1	ENSMUSG00000139125	Gene Expression
ENSMUSG00000126062.1	ENSMUSG00000126062	Gene Expression
ENSMUSG00000133601.1	ENSMUSG00000133601	Gene Expression
ENSMUSG00000021559.15	Dapk1	Gene Expression
ENSMUSG00000142998.1	ENSMUSG00000142998	Gene Expression
ENSMUSG00000125138.1	ENSMUSG00000125138	Gene Expression
ENSMUSG00000042243.11	BC051665	Gene Expression
ENSMUSG00000056728.7	Ctsll3	Gene Expression
ENSMUSG00000050345.10	4930486L24Rik	Gene Expression
ENSMUSG00000114635.2	Gm49392	Gene Expression
ENSMUSG00000139446.1	ENSMUSG00000139446	Gene Expression
ENSMUSG00000114487.2	Gm49393	Gene Expression
ENSMUSG00000074874.11	Ctla2b	Gene Expression
ENSMUSG00000114432.2	Gm49391	Gene Expression
ENSMUSG00000062705.8	Tpbpb	Gene Expression
ENSMUSG00000044258.11	Ctla2a	Gene Expression
ENSMUSG00000033834.8	Tpbpa	Gene Expression
ENSMUSG00000114502.2	Gm40975	Gene Expression
ENSMUSG00000055298.7	Ctsj	Gene Expression
ENSMUSG00000021439.9	Ctsq	Gene Expression
ENSMUSG00000055679.6	Ctsr	Gene Expression
ENSMUSG00000021441.5	Cts6	Gene Expression
ENSMUSG00000057446.4	Cts8	Gene Expression
ENSMUSG00000114473.2	Gm49398	Gene Expression
ENSMUSG00000121401.1	Cts8-ps	Gene Expression
ENSMUSG00000021440.8	Cts7	Gene Expression
ENSMUSG00000074871.4	Ctsm	Gene Expression
ENSMUSG00000114904.2	Gm49352	Gene Expression
ENSMUSG00000074870.5	Cts3	Gene Expression
ENSMUSG00000113295.2	Gm49357	Gene Expression
ENSMUSG00000113471.3	Gm48116	Gene Expression
ENSMUSG00000121820.2	1700028E11Rik	Gene Expression
